timestamp,user_id,username,action,resource,resource_sensitivity,status,source_ip,time_classification
2026-02-10 10:54:05,USR00272,ryan.davis,sql_query,File_Share,low,failure,192.168.169.172,business_hours
2026-02-10 10:54:05,USR00021,rohan.harris,login,GL_System,high,success,192.168.4.185,business_hours
2026-02-10 10:54:05,USR00228,anthony.clark,sql_query,File_Share,low,success,192.168.180.140,business_hours
2026-02-10 10:54:05,USR00079,varun.weber,file_access,PROD_DB,high,success,192.168.118.56,business_hours
2026-02-10 10:54:05,USR00164,anjali.sun,api_call,Customer_Vault,high,success,192.168.203.80,weekend
2026-02-10 10:54:05,USR00214,ryan.sanchez,api_call,GL_System,high,success,192.168.143.26,business_hours
2026-02-10 10:54:05,USR00273,rohan.bianchi,login,GL_System,high,success,192.168.58.31,business_hours
2026-02-10 10:54:05,USR00008,thomas.iyer,sql_query,SIEM,medium,success,192.168.163.34,weekend
2026-02-10 10:54:05,USR00062,nisha.jones,file_access,Admin_Console,medium,success,192.168.62.180,business_hours
2026-02-10 10:54:05,USR00029,zainab.wagner,admin_operation,File_Share,low,success,192.168.239.134,business_hours
2026-02-10 10:54:06,USR00035,nikhil.rao,admin_operation,PROD_DB,high,success,192.168.50.23,weekend
2026-02-10 10:54:06,USR00092,charles.sullivan,sql_query,GL_System,high,success,192.168.43.165,business_hours
2026-02-10 10:54:06,USR00070,jeffrey.chen,sql_query,Data_Lake,medium,success,192.168.226.34,business_hours
2026-02-10 10:54:06,USR00008,thomas.iyer,admin_operation,Data_Lake,medium,success,192.168.59.86,business_hours
2026-02-10 10:54:06,USR00097,leila.lopez,admin_operation,Customer_Vault,high,success,192.168.157.104,business_hours
2026-02-10 10:54:06,USR00080,david.rodriguez,api_call,PROD_DB,high,failure,192.168.210.190,business_hours
2026-02-10 10:54:06,USR00023,isha.jones,sql_query,Admin_Console,medium,success,192.168.192.8,unusual_hours
2026-02-10 10:54:06,USR00072,amitabh.park,login,Data_Lake,medium,success,192.168.74.206,unusual_hours
2026-02-11 10:54:05,USR00187,joshua.miller,sql_query,Email_Archive,medium,success,192.168.211.52,night
2026-02-11 10:54:05,USR00272,ryan.davis,api_call,PROD_DB,high,success,192.168.148.238,business_hours
2026-02-11 10:54:05,USR00173,christopher.meyer,export_data,SIEM,medium,success,192.168.146.152,unusual_hours
2026-02-11 10:54:05,USR00041,matthew.huang,sql_query,File_Share,low,success,192.168.243.141,business_hours
2026-02-11 10:54:05,USR00158,arjun.sanchez,login,GL_System,high,success,192.168.225.29,unusual_hours
2026-02-11 10:54:05,USR00046,deepika.li,admin_operation,Email_Archive,medium,success,192.168.235.112,business_hours
2026-02-11 10:54:05,USR00010,jacob.patel,file_access,GL_System,high,success,192.168.230.104,business_hours
2026-02-11 10:54:05,USR00047,george.clark,login,Data_Lake,medium,success,192.168.63.47,business_hours
2026-02-11 10:54:05,USR00011,maria.o'brien,admin_operation,BI_Tool,low,success,192.168.41.43,unusual_hours
2026-02-11 10:54:05,USR00025,diya.romano,file_access,SIEM,medium,success,192.168.46.168,business_hours
2026-02-11 10:54:05,USR00164,anjali.sun,sql_query,Admin_Console,medium,success,192.168.246.179,business_hours
2026-02-11 10:54:06,USR00051,meera.quinn,sql_query,HRIS,high,success,192.168.3.138,business_hours
2026-02-11 10:54:06,USR00011,maria.o'brien,file_access,GL_System,high,success,192.168.128.212,business_hours
2026-02-12 10:54:05,USR00031,amitabh.taylor,api_call,GL_System,high,success,192.168.109.116,business_hours
2026-02-12 10:54:05,USR00044,pooja.mishra,login,BI_Tool,low,success,192.168.235.47,business_hours
2026-02-12 10:54:05,USR00110,joshua.bhat,file_access,PROD_DB,high,success,192.168.232.221,business_hours
2026-02-12 10:54:05,USR00204,christopher.rodriguez,sql_query,HRIS,high,success,192.168.137.225,business_hours
2026-02-12 10:54:05,USR00039,stephen.bhat,login,Email_Archive,medium,success,192.168.102.226,business_hours
2026-02-12 10:54:05,USR00264,elena.johnson,admin_operation,BI_Tool,low,success,192.168.81.152,unusual_hours
2026-02-12 10:54:05,USR00183,kenneth.johnson,export_data,PROD_DB,high,success,192.168.173.223,night
2026-02-12 10:54:06,USR00036,nicholas.harris,sql_query,PROD_DB,high,success,192.168.211.183,business_hours
2026-02-12 10:54:06,USR00020,karan.white,admin_operation,SIEM,medium,success,192.168.31.57,weekend
2026-02-12 10:54:06,USR00008,thomas.iyer,login,GL_System,high,success,192.168.169.197,business_hours
2026-02-12 10:54:06,USR00073,joshua.becker,api_call,BI_Tool,low,success,192.168.101.127,business_hours
2026-02-12 10:54:06,USR00067,donald.wang,api_call,GL_System,high,success,192.168.12.244,unusual_hours
2026-02-13 10:54:05,USR00186,deepika.jang,login,File_Share,low,success,192.168.36.250,weekend
2026-02-13 10:54:05,USR00061,sophia.hernandez,admin_operation,File_Share,low,success,192.168.251.99,business_hours
2026-02-13 10:54:05,USR00153,edward.rizzo,api_call,Email_Archive,medium,success,192.168.159.196,night
2026-02-13 10:54:05,USR00024,nicholas.jackson,export_data,Email_Archive,medium,success,192.168.81.154,business_hours
2026-02-13 10:54:05,USR00002,kenneth.moore,login,PROD_DB,high,success,192.168.50.52,unusual_hours
2026-02-13 10:54:05,USR00130,jeffrey.garcia,api_call,File_Share,low,success,192.168.47.53,night
2026-02-13 10:54:05,USR00029,zainab.wagner,export_data,HRIS,high,success,192.168.120.107,business_hours
2026-02-13 10:54:05,USR00001,daniel.singh,login,HRIS,high,success,192.168.81.174,night
2026-02-13 10:54:05,USR00004,diya.anderson,file_access,BI_Tool,low,success,192.168.43.185,business_hours
2026-02-13 10:54:05,USR00098,jason.white,sql_query,Email_Archive,medium,success,192.168.208.35,business_hours
2026-02-13 10:54:05,USR00151,priya.white,export_data,Admin_Console,medium,success,192.168.14.153,business_hours
2026-02-13 10:54:06,USR00058,anthony.taylor,login,HRIS,high,failure,192.168.10.69,business_hours
2026-02-13 10:54:06,USR00035,nikhil.rao,admin_operation,PROD_DB,high,success,192.168.16.37,business_hours
2026-02-13 10:54:06,USR00069,nikhil.jang,admin_operation,HRIS,high,success,192.168.72.74,business_hours
2026-02-14 10:54:05,USR00040,nicholas.romano,file_access,Admin_Console,medium,success,192.168.117.43,weekend
2026-02-14 10:54:05,USR00154,varun.petit,sql_query,PROD_DB,high,success,192.168.220.104,unusual_hours
2026-02-14 10:54:05,USR00053,timothy.jo,login,Email_Archive,medium,failure,192.168.194.156,night
2026-02-14 10:54:05,USR00074,mark.he,login,Customer_Vault,high,success,192.168.40.170,unusual_hours
2026-02-14 10:54:05,USR00187,joshua.miller,sql_query,HRIS,high,success,192.168.239.224,weekend
2026-02-14 10:54:05,USR00176,nisha.sharma,login,BI_Tool,low,success,192.168.221.98,business_hours
2026-02-14 10:54:05,USR00141,richard.yang,export_data,PROD_DB,high,success,192.168.9.175,business_hours
2026-02-14 10:54:05,USR00275,meera.martinez,sql_query,Data_Lake,medium,success,192.168.3.10,business_hours
2026-02-14 10:54:05,USR00023,isha.jones,login,HRIS,high,success,192.168.180.74,business_hours
2026-02-14 10:54:05,USR00018,meera.burke,api_call,Data_Lake,medium,success,192.168.154.54,business_hours
2026-02-14 10:54:06,USR00097,leila.lopez,admin_operation,Customer_Vault,high,success,192.168.16.18,unusual_hours
2026-02-14 10:54:06,USR00060,vikram.gonzalez,admin_operation,HRIS,high,failure,192.168.87.101,business_hours
2026-02-14 10:54:06,USR00017,diya.schulz,sql_query,PROD_DB,high,success,192.168.193.182,business_hours
2026-02-14 10:54:06,USR00054,edward.smith,file_access,Admin_Console,medium,success,192.168.60.138,business_hours
2026-02-15 10:54:05,USR00037,ronald.wilson,file_access,File_Share,low,success,192.168.171.234,business_hours
2026-02-15 10:54:05,USR00059,thomas.lewis,export_data,HRIS,high,success,192.168.39.230,unusual_hours
2026-02-15 10:54:05,USR00000,pooja.murphy,file_access,File_Share,low,success,192.168.152.171,business_hours
2026-02-15 10:54:05,USR00046,deepika.li,export_data,HRIS,high,success,192.168.42.203,business_hours
2026-02-15 10:54:05,USR00013,jonathan.jackson,export_data,File_Share,low,success,192.168.168.19,business_hours
2026-02-15 10:54:05,USR00088,william.jang,login,BI_Tool,low,success,192.168.86.229,unusual_hours
2026-02-15 10:54:05,USR00126,mark.patel,export_data,Email_Archive,medium,success,192.168.224.108,business_hours
2026-02-15 10:54:05,USR00096,edward.thomas,export_data,Email_Archive,medium,success,192.168.51.168,business_hours
2026-02-15 10:54:05,USR00249,james.muller,file_access,HRIS,high,success,192.168.3.111,business_hours
2026-02-15 10:54:05,USR00090,neha.o'brien,sql_query,SIEM,medium,success,192.168.133.94,business_hours
2026-02-15 10:54:05,USR00219,eric.iyer,api_call,Email_Archive,medium,success,192.168.179.113,unusual_hours
2026-02-15 10:54:05,USR00045,stephen.kumar,api_call,Email_Archive,medium,failure,192.168.213.163,business_hours
2026-02-15 10:54:05,USR00121,joseph.perez,export_data,Customer_Vault,high,success,192.168.83.232,business_hours
2026-02-15 10:54:06,USR00088,william.jang,api_call,Admin_Console,medium,success,192.168.247.49,unusual_hours
2026-02-15 10:54:06,USR00001,daniel.singh,file_access,GL_System,high,success,192.168.74.233,night
2026-02-15 10:54:06,USR00014,david.thomas,login,Admin_Console,medium,success,192.168.49.75,business_hours
2026-02-15 10:54:06,USR00000,pooja.murphy,sql_query,BI_Tool,low,success,192.168.59.53,business_hours
2026-02-15 10:54:06,USR00029,zainab.wagner,file_access,Admin_Console,medium,success,192.168.225.41,business_hours
2026-02-16 10:54:05,USR00118,michael.quinn,login,File_Share,low,failure,192.168.32.103,night
2026-02-16 10:54:05,USR00085,varun.rao,api_call,HRIS,high,success,192.168.196.51,business_hours
2026-02-16 10:54:05,USR00195,mark.becker,admin_operation,HRIS,high,success,192.168.8.87,weekend
2026-02-16 10:54:05,USR00018,meera.burke,admin_operation,GL_System,high,success,192.168.149.222,business_hours
2026-02-16 10:54:05,USR00038,aisha.kim,file_access,BI_Tool,low,success,192.168.9.46,business_hours
2026-02-16 10:54:05,USR00031,amitabh.taylor,file_access,GL_System,high,success,192.168.142.248,unusual_hours
2026-02-16 10:54:05,USR00055,neha.johnson,admin_operation,SIEM,medium,success,192.168.176.105,night
2026-02-16 10:54:05,USR00071,richard.johnson,file_access,Data_Lake,medium,success,192.168.164.25,business_hours
2026-02-16 10:54:05,USR00098,jason.white,login,File_Share,low,success,192.168.148.234,night
2026-02-16 10:54:05,USR00259,anthony.verma,export_data,GL_System,high,success,192.168.94.198,business_hours
2026-02-16 10:54:06,USR00094,donald.schulz,sql_query,Customer_Vault,high,success,192.168.113.44,business_hours
2026-02-16 10:54:06,USR00030,yuki.meyer,admin_operation,Customer_Vault,high,failure,192.168.204.185,business_hours
2026-02-16 10:54:06,USR00007,robert.smith,file_access,HRIS,high,success,192.168.113.220,weekend
2026-02-16 10:54:06,USR00082,arjun.hwang,file_access,BI_Tool,low,success,192.168.198.250,business_hours
2026-02-16 10:54:06,USR00083,ryan.thomas,admin_operation,File_Share,low,success,192.168.41.230,night
2026-02-16 10:54:06,USR00006,kevin.ramirez,admin_operation,BI_Tool,low,failure,192.168.211.173,business_hours
2026-02-16 10:54:06,USR00085,varun.rao,api_call,PROD_DB,high,success,192.168.189.138,business_hours
2026-02-17 10:54:05,USR00024,nicholas.jackson,login,GL_System,high,success,192.168.234.99,business_hours
2026-02-17 10:54:05,USR00150,daniel.wagner,file_access,SIEM,medium,success,192.168.158.17,business_hours
2026-02-17 10:54:05,USR00010,jacob.patel,file_access,BI_Tool,low,success,192.168.219.246,night
2026-02-17 10:54:05,USR00086,ryan.colombo,sql_query,HRIS,high,success,192.168.251.229,business_hours
2026-02-17 10:54:05,USR00041,matthew.huang,sql_query,Admin_Console,medium,success,192.168.186.244,business_hours
2026-02-17 10:54:05,USR00088,william.jang,api_call,Admin_Console,medium,success,192.168.244.25,night
2026-02-17 10:54:05,USR00054,edward.smith,login,Email_Archive,medium,success,192.168.203.148,weekend
2026-02-17 10:54:05,USR00071,richard.johnson,admin_operation,PROD_DB,high,success,192.168.69.19,business_hours
2026-02-17 10:54:05,USR00020,karan.white,export_data,PROD_DB,high,success,192.168.198.162,business_hours
2026-02-17 10:54:05,USR00068,robert.patel,file_access,BI_Tool,low,success,192.168.220.148,business_hours
2026-02-17 10:54:05,USR00258,meera.reddy,file_access,BI_Tool,low,success,192.168.207.16,night
2026-02-17 10:54:05,USR00125,kenneth.verma,login,File_Share,low,failure,192.168.179.210,business_hours
2026-02-17 10:54:05,USR00074,mark.he,file_access,GL_System,high,success,192.168.190.204,night
2026-02-17 10:54:05,USR00295,james.sun,admin_operation,Admin_Console,medium,failure,192.168.253.91,night
2026-02-17 10:54:06,USR00096,edward.thomas,admin_operation,SIEM,medium,success,192.168.240.138,business_hours
2026-02-18 10:54:05,USR00045,stephen.kumar,file_access,File_Share,low,success,192.168.134.134,night
2026-02-18 10:54:05,USR00026,stephen.bhat,sql_query,BI_Tool,low,success,192.168.10.131,business_hours
2026-02-18 10:54:05,USR00082,arjun.hwang,file_access,GL_System,high,success,192.168.207.227,business_hours
2026-02-18 10:54:05,USR00070,jeffrey.chen,sql_query,PROD_DB,high,success,192.168.106.74,business_hours
2026-02-18 10:54:05,USR00042,kenneth.sanchez,sql_query,SIEM,medium,success,192.168.183.186,unusual_hours
2026-02-18 10:54:05,USR00024,nicholas.jackson,admin_operation,Customer_Vault,high,success,192.168.191.177,business_hours
2026-02-18 10:54:05,USR00000,pooja.murphy,admin_operation,File_Share,low,success,192.168.49.173,weekend
2026-02-18 10:54:05,USR00035,nikhil.rao,sql_query,Data_Lake,medium,failure,192.168.170.60,business_hours
2026-02-18 10:54:05,USR00068,robert.patel,login,Data_Lake,medium,success,192.168.171.146,business_hours
2026-02-18 10:54:05,USR00079,varun.weber,export_data,HRIS,high,success,192.168.146.114,business_hours
2026-02-18 10:54:05,USR00202,jason.white,sql_query,SIEM,medium,success,192.168.74.140,weekend
2026-02-18 10:54:05,USR00063,daniel.colombo,file_access,PROD_DB,high,success,192.168.52.59,business_hours
2026-02-18 10:54:05,USR00257,ryan.verma,export_data,BI_Tool,low,success,192.168.95.82,business_hours
2026-02-18 10:54:05,USR00038,aisha.kim,file_access,Email_Archive,medium,success,192.168.111.161,business_hours
2026-02-18 10:54:06,USR00000,pooja.murphy,export_data,Admin_Console,medium,success,192.168.212.240,business_hours
2026-02-18 10:54:06,USR00047,george.clark,file_access,BI_Tool,low,success,192.168.136.214,unusual_hours
2026-02-19 10:54:05,USR00061,sophia.hernandez,admin_operation,HRIS,high,success,192.168.28.151,weekend
2026-02-19 10:54:05,USR00091,steven.thompson,export_data,GL_System,high,success,192.168.102.210,business_hours
2026-02-19 10:54:05,USR00058,anthony.taylor,sql_query,Email_Archive,medium,success,192.168.56.64,weekend
2026-02-19 10:54:05,USR00048,xiulan.colombo,file_access,File_Share,low,success,192.168.112.101,unusual_hours
2026-02-19 10:54:05,USR00082,arjun.hwang,api_call,File_Share,low,success,192.168.168.26,weekend
2026-02-19 10:54:05,USR00220,arjun.hwang,file_access,BI_Tool,low,success,192.168.248.247,unusual_hours
2026-02-19 10:54:05,USR00067,donald.wang,sql_query,SIEM,medium,success,192.168.55.106,business_hours
2026-02-19 10:54:05,USR00058,anthony.taylor,file_access,Data_Lake,medium,success,192.168.54.93,business_hours
2026-02-19 10:54:05,USR00039,stephen.bhat,login,File_Share,low,success,192.168.105.142,unusual_hours
2026-02-19 10:54:05,USR00053,timothy.jo,file_access,Email_Archive,medium,success,192.168.242.149,business_hours
2026-02-19 10:54:05,USR00106,sanjana.quinn,sql_query,Customer_Vault,high,success,192.168.149.205,night
2026-02-19 10:54:05,USR00065,timothy.xu,login,Admin_Console,medium,success,192.168.233.71,night
2026-02-19 10:54:05,USR00058,anthony.taylor,api_call,Admin_Console,medium,success,192.168.202.174,business_hours
2026-02-19 10:54:05,USR00062,nisha.jones,admin_operation,Email_Archive,medium,success,192.168.9.132,business_hours
2026-02-19 10:54:05,USR00181,george.smith,export_data,Admin_Console,medium,success,192.168.25.243,business_hours
2026-02-19 10:54:05,USR00005,george.lim,export_data,Data_Lake,medium,success,192.168.164.242,business_hours
2026-02-19 10:54:06,USR00064,zainab.pillai,file_access,Admin_Console,medium,success,192.168.52.87,business_hours
2026-02-19 10:54:06,USR00094,donald.schulz,admin_operation,HRIS,high,success,192.168.18.220,business_hours
2026-02-19 10:54:06,USR00025,diya.romano,file_access,BI_Tool,low,success,192.168.82.148,business_hours
2026-02-19 10:54:06,USR00048,xiulan.colombo,api_call,PROD_DB,high,success,192.168.53.79,business_hours
2026-02-19 10:54:06,USR00017,diya.schulz,export_data,Data_Lake,medium,success,192.168.73.130,business_hours
2026-02-19 10:54:06,USR00097,leila.lopez,file_access,Email_Archive,medium,success,192.168.135.236,business_hours
2026-02-19 10:54:06,USR00034,harsh.jones,login,Admin_Console,medium,success,192.168.47.231,business_hours
2026-02-19 10:54:06,USR00032,pooja.martin,file_access,PROD_DB,high,success,192.168.18.15,weekend
2026-02-20 10:54:05,USR00018,meera.burke,api_call,PROD_DB,high,success,192.168.164.154,business_hours
2026-02-20 10:54:05,USR00220,arjun.hwang,export_data,PROD_DB,high,success,192.168.21.176,business_hours
2026-02-20 10:54:05,USR00078,christopher.menon,login,Customer_Vault,high,success,192.168.202.35,business_hours
2026-02-20 10:54:05,USR00035,nikhil.rao,sql_query,BI_Tool,low,success,192.168.11.23,business_hours
2026-02-20 10:54:05,USR00245,nicholas.hoffmann,file_access,SIEM,medium,success,192.168.180.167,business_hours
2026-02-20 10:54:05,USR00095,priya.petit,login,HRIS,high,success,192.168.10.32,business_hours
2026-02-20 10:54:05,USR00044,pooja.mishra,file_access,PROD_DB,high,success,192.168.209.98,business_hours
2026-02-20 10:54:05,USR00061,sophia.hernandez,file_access,HRIS,high,success,192.168.242.186,business_hours
2026-02-20 10:54:05,USR00041,matthew.huang,api_call,PROD_DB,high,success,192.168.93.228,unusual_hours
2026-02-20 10:54:05,USR00134,richard.li,sql_query,GL_System,high,success,192.168.79.0,night
2026-02-20 10:54:05,USR00030,yuki.meyer,login,PROD_DB,high,success,192.168.28.6,night
2026-02-20 10:54:05,USR00274,joseph.reilly,sql_query,GL_System,high,success,192.168.176.66,business_hours
2026-02-20 10:54:06,USR00078,christopher.menon,admin_operation,HRIS,high,success,192.168.203.220,business_hours
2026-02-21 10:54:05,USR00014,david.thomas,file_access,PROD_DB,high,failure,192.168.102.152,business_hours
2026-02-21 10:54:05,USR00013,jonathan.jackson,file_access,SIEM,medium,success,192.168.235.97,business_hours
2026-02-21 10:54:05,USR00253,christopher.anderson,file_access,SIEM,medium,success,192.168.33.145,night
2026-02-21 10:54:05,USR00007,robert.smith,admin_operation,SIEM,medium,success,192.168.245.45,weekend
2026-02-21 10:54:05,USR00046,deepika.li,api_call,Customer_Vault,high,success,192.168.100.69,business_hours
2026-02-21 10:54:05,USR00030,yuki.meyer,admin_operation,PROD_DB,high,success,192.168.98.71,unusual_hours
2026-02-21 10:54:05,USR00060,vikram.gonzalez,admin_operation,PROD_DB,high,success,192.168.249.31,business_hours
2026-02-21 10:54:05,USR00066,ronald.martin,login,PROD_DB,high,success,192.168.181.70,unusual_hours
2026-02-21 10:54:05,USR00046,deepika.li,admin_operation,Email_Archive,medium,success,192.168.12.2,business_hours
2026-02-21 10:54:05,USR00056,william.kumar,login,Data_Lake,medium,success,192.168.240.119,business_hours
2026-02-21 10:54:05,USR00132,xiulan.lim,sql_query,SIEM,medium,success,192.168.137.58,business_hours
2026-02-21 10:54:05,USR00283,thomas.meyer,sql_query,SIEM,medium,success,192.168.14.199,business_hours
2026-02-21 10:54:05,USR00083,ryan.thomas,export_data,File_Share,low,success,192.168.173.181,business_hours
2026-02-21 10:54:06,USR00084,aditya.gupta,api_call,BI_Tool,low,success,192.168.91.21,business_hours
2026-02-21 10:54:06,USR00090,neha.o'brien,api_call,HRIS,high,success,192.168.188.159,unusual_hours
2026-02-21 10:54:06,USR00088,william.jang,login,BI_Tool,low,success,192.168.10.120,night
2026-02-21 10:54:06,USR00009,aditya.burke,api_call,GL_System,high,failure,192.168.121.137,business_hours
2026-02-22 10:54:05,USR00274,joseph.reilly,login,Email_Archive,medium,success,192.168.10.80,unusual_hours
2026-02-22 10:54:05,USR00001,daniel.singh,api_call,BI_Tool,low,success,192.168.12.68,business_hours
2026-02-22 10:54:05,USR00209,nikhil.martinez,admin_operation,SIEM,medium,success,192.168.248.233,business_hours
2026-02-22 10:54:05,USR00275,meera.martinez,login,Data_Lake,medium,success,192.168.228.68,business_hours
2026-02-22 10:54:05,USR00250,akshay.rao,export_data,File_Share,low,success,192.168.111.227,business_hours
2026-02-22 10:54:05,USR00033,michael.sharma,admin_operation,File_Share,low,success,192.168.98.188,business_hours
2026-02-22 10:54:05,USR00126,mark.patel,export_data,Admin_Console,medium,success,192.168.77.27,business_hours
2026-02-22 10:54:05,USR00057,zainab.jo,api_call,BI_Tool,low,success,192.168.60.133,business_hours
2026-02-22 10:54:05,USR00024,nicholas.jackson,api_call,PROD_DB,high,success,192.168.249.19,business_hours
2026-02-22 10:54:05,USR00035,nikhil.rao,admin_operation,Admin_Console,medium,success,192.168.183.229,business_hours
2026-02-22 10:54:05,USR00076,stephen.guo,export_data,BI_Tool,low,success,192.168.114.107,business_hours
2026-02-22 10:54:06,USR00006,kevin.ramirez,api_call,Admin_Console,medium,success,192.168.122.96,unusual_hours
2026-02-22 10:54:06,USR00024,nicholas.jackson,login,Admin_Console,medium,success,192.168.0.19,business_hours
2026-02-22 10:54:06,USR00037,ronald.wilson,file_access,Admin_Console,medium,failure,192.168.173.174,business_hours
2026-02-22 10:54:06,USR00020,karan.white,export_data,Customer_Vault,high,success,192.168.30.55,business_hours
2026-02-22 10:54:06,USR00053,timothy.jo,sql_query,Email_Archive,medium,success,192.168.229.210,business_hours
2026-02-22 10:54:06,USR00023,isha.jones,login,PROD_DB,high,success,192.168.152.46,unusual_hours
2026-02-23 10:54:05,USR00281,nikhil.verma,sql_query,PROD_DB,high,success,192.168.206.109,weekend
2026-02-23 10:54:05,USR00029,zainab.wagner,sql_query,BI_Tool,low,success,192.168.241.136,business_hours
2026-02-23 10:54:05,USR00050,nisha.martinez,file_access,Data_Lake,medium,success,192.168.30.27,business_hours
2026-02-23 10:54:05,USR00067,donald.wang,admin_operation,BI_Tool,low,success,192.168.241.132,business_hours
2026-02-23 10:54:05,USR00088,william.jang,admin_operation,Admin_Console,medium,success,192.168.64.245,night
2026-02-23 10:54:05,USR00091,steven.thompson,sql_query,BI_Tool,low,success,192.168.134.17,unusual_hours
2026-02-23 10:54:05,USR00193,christopher.kang,api_call,HRIS,high,failure,192.168.25.80,business_hours
2026-02-23 10:54:05,USR00270,robert.ramirez,sql_query,Customer_Vault,high,success,192.168.147.13,business_hours
2026-02-23 10:54:05,USR00079,varun.weber,api_call,Customer_Vault,high,success,192.168.202.239,business_hours
2026-02-23 10:54:05,USR00203,zainab.moore,export_data,HRIS,high,success,192.168.209.246,business_hours
2026-02-23 10:54:05,USR00142,harsh.bernard,admin_operation,HRIS,high,success,192.168.41.91,business_hours
2026-02-23 10:54:05,USR00137,jason.dubois,file_access,HRIS,high,success,192.168.51.15,business_hours
2026-02-23 10:54:06,USR00027,pooja.sullivan,admin_operation,BI_Tool,low,success,192.168.211.195,business_hours
2026-02-23 10:54:06,USR00094,donald.schulz,sql_query,Email_Archive,medium,success,192.168.80.48,weekend
2026-02-23 10:54:06,USR00040,nicholas.romano,file_access,SIEM,medium,success,192.168.38.86,business_hours
2026-02-23 10:54:06,USR00092,charles.sullivan,sql_query,BI_Tool,low,success,192.168.148.67,night
2026-02-24 10:54:05,USR00176,nisha.sharma,admin_operation,BI_Tool,low,success,192.168.251.26,night
2026-02-24 10:54:05,USR00250,akshay.rao,login,PROD_DB,high,failure,192.168.95.171,business_hours
2026-02-24 10:54:05,USR00146,pooja.clark,file_access,Email_Archive,medium,success,192.168.222.161,unusual_hours
2026-02-24 10:54:05,USR00221,rajesh.smith,admin_operation,GL_System,high,success,192.168.21.189,unusual_hours
2026-02-24 10:54:05,USR00102,william.garcia,admin_operation,HRIS,high,success,192.168.112.57,business_hours
2026-02-24 10:54:05,USR00140,riya.lim,export_data,PROD_DB,high,success,192.168.205.105,business_hours
2026-02-24 10:54:05,USR00167,michael.kelly,login,File_Share,low,success,192.168.155.59,unusual_hours
2026-02-24 10:54:05,USR00180,nikhil.rodriguez,api_call,Admin_Console,medium,success,192.168.184.90,weekend
2026-02-24 10:54:05,USR00025,diya.romano,export_data,Admin_Console,medium,success,192.168.224.196,unusual_hours
2026-02-24 10:54:05,USR00060,vikram.gonzalez,sql_query,GL_System,high,success,192.168.56.4,business_hours
2026-02-24 10:54:06,USR00025,diya.romano,api_call,SIEM,medium,success,192.168.21.182,weekend
2026-02-24 10:54:06,USR00003,sanjana.li,login,PROD_DB,high,success,192.168.247.13,business_hours
2026-02-24 10:54:06,USR00081,isha.ghosh,admin_operation,HRIS,high,success,192.168.112.57,business_hours
2026-02-25 10:54:05,USR00044,pooja.mishra,login,BI_Tool,low,success,192.168.184.62,business_hours
2026-02-25 10:54:05,USR00189,meera.rizzo,sql_query,Admin_Console,medium,success,192.168.16.200,business_hours
2026-02-25 10:54:05,USR00055,neha.johnson,sql_query,BI_Tool,low,success,192.168.42.35,business_hours
2026-02-25 10:54:05,USR00165,paul.o'brien,export_data,PROD_DB,high,success,192.168.188.189,night
2026-02-25 10:54:05,USR00237,ryan.davis,login,Customer_Vault,high,success,192.168.215.65,unusual_hours
2026-02-25 10:54:05,USR00229,deepika.park,login,HRIS,high,success,192.168.243.100,unusual_hours
2026-02-25 10:54:05,USR00094,donald.schulz,export_data,PROD_DB,high,success,192.168.200.121,weekend
2026-02-25 10:54:05,USR00171,xiulan.schulz,login,Admin_Console,medium,success,192.168.167.86,unusual_hours
2026-02-25 10:54:05,USR00139,akshay.choi,admin_operation,Customer_Vault,high,failure,192.168.145.69,unusual_hours
2026-02-25 10:54:05,USR00298,joseph.miller,sql_query,Customer_Vault,high,success,192.168.102.46,business_hours
2026-02-25 10:54:05,USR00077,neha.taylor,sql_query,HRIS,high,success,192.168.117.132,weekend
2026-02-25 10:54:05,USR00062,nisha.jones,sql_query,File_Share,low,success,192.168.222.5,weekend
2026-02-25 10:54:05,USR00090,neha.o'brien,file_access,GL_System,high,success,192.168.7.167,unusual_hours
2026-02-25 10:54:05,USR00026,stephen.bhat,file_access,Data_Lake,medium,success,192.168.5.254,business_hours
2026-02-25 10:54:05,USR00157,shruti.rossi,api_call,Email_Archive,medium,success,192.168.201.102,business_hours
2026-02-25 10:54:06,USR00073,joshua.becker,export_data,Admin_Console,medium,success,192.168.216.33,night
2026-02-25 10:54:06,USR00099,maria.bianchi,login,Data_Lake,medium,failure,192.168.222.102,business_hours
2026-02-25 10:54:06,USR00057,zainab.jo,export_data,PROD_DB,high,success,192.168.182.177,business_hours
2026-02-26 10:54:05,USR00066,ronald.martin,admin_operation,Email_Archive,medium,success,192.168.188.148,night
2026-02-26 10:54:05,USR00160,kevin.rao,sql_query,SIEM,medium,success,192.168.208.226,business_hours
2026-02-26 10:54:05,USR00241,amitabh.harris,file_access,SIEM,medium,success,192.168.82.39,business_hours
2026-02-26 10:54:05,USR00006,kevin.ramirez,login,SIEM,medium,success,192.168.194.196,business_hours
2026-02-26 10:54:05,USR00004,diya.anderson,api_call,PROD_DB,high,success,192.168.72.32,unusual_hours
2026-02-26 10:54:05,USR00080,david.rodriguez,sql_query,PROD_DB,high,success,192.168.210.133,business_hours
2026-02-26 10:54:05,USR00005,george.lim,admin_operation,File_Share,low,success,192.168.1.211,unusual_hours
2026-02-26 10:54:05,USR00017,diya.schulz,login,Customer_Vault,high,failure,192.168.248.83,unusual_hours
