timestamp,user_id,username,action,resource,is_anomaly,anomaly_type,severity,explanation
2026-02-19 10:54:06,USR00032,pooja.martin,file_access,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-20 10:54:05,USR00018,meera.burke,api_call,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-20 10:54:05,USR00220,arjun.hwang,export_data,PROD_DB,True,BULK_DATA_EXPORT,MEDIUM,Export from PROD_DB (high sensitivity)
2026-02-20 10:54:05,USR00078,christopher.menon,login,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-02-20 10:54:05,USR00035,nikhil.rao,sql_query,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-20 10:54:05,USR00245,nicholas.hoffmann,file_access,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-02-20 10:54:05,USR00095,priya.petit,login,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-02-20 10:54:05,USR00044,pooja.mishra,file_access,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-20 10:54:05,USR00061,sophia.hernandez,file_access,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-02-20 10:54:05,USR00041,matthew.huang,api_call,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-20 10:54:05,USR00134,richard.li,sql_query,GL_System,True,AFTER_HOURS_HIGH_RISK,HIGH,sql_query on GL_System (high sensitivity) during night
2026-02-20 10:54:05,USR00030,yuki.meyer,login,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-20 10:54:05,USR00274,joseph.reilly,sql_query,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-02-20 10:54:06,USR00078,christopher.menon,admin_operation,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:05,USR00014,david.thomas,file_access,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:05,USR00013,jonathan.jackson,file_access,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:05,USR00253,christopher.anderson,file_access,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:05,USR00007,robert.smith,admin_operation,SIEM,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on SIEM
2026-02-21 10:54:05,USR00046,deepika.li,api_call,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:05,USR00030,yuki.meyer,admin_operation,PROD_DB,True,AFTER_HOURS_HIGH_RISK,HIGH,admin_operation on PROD_DB (high sensitivity) during unusual_hours
2026-02-21 10:54:05,USR00060,vikram.gonzalez,admin_operation,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:05,USR00066,ronald.martin,login,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:05,USR00046,deepika.li,admin_operation,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:05,USR00056,william.kumar,login,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:05,USR00132,xiulan.lim,sql_query,SIEM,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on SIEM
2026-02-21 10:54:05,USR00283,thomas.meyer,sql_query,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:05,USR00083,ryan.thomas,export_data,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:06,USR00084,aditya.gupta,api_call,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:06,USR00090,neha.o'brien,api_call,HRIS,True,AFTER_HOURS_HIGH_RISK,MEDIUM,API call on HRIS during unusual_hours
2026-02-21 10:54:06,USR00088,william.jang,login,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-21 10:54:06,USR00009,aditya.burke,api_call,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:05,USR00274,joseph.reilly,login,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:05,USR00001,daniel.singh,api_call,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:05,USR00209,nikhil.martinez,admin_operation,SIEM,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on SIEM
2026-02-22 10:54:05,USR00275,meera.martinez,login,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:05,USR00250,akshay.rao,export_data,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:05,USR00033,michael.sharma,admin_operation,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:05,USR00126,mark.patel,export_data,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:05,USR00057,zainab.jo,api_call,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:05,USR00024,nicholas.jackson,api_call,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:05,USR00035,nikhil.rao,admin_operation,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:05,USR00076,stephen.guo,export_data,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:06,USR00006,kevin.ramirez,api_call,Admin_Console,True,AFTER_HOURS_HIGH_RISK,MEDIUM,API call on Admin_Console during unusual_hours
2026-02-22 10:54:06,USR00024,nicholas.jackson,login,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:06,USR00037,ronald.wilson,file_access,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:06,USR00020,karan.white,export_data,Customer_Vault,True,BULK_DATA_EXPORT,MEDIUM,Export from Customer_Vault (high sensitivity)
2026-02-22 10:54:06,USR00053,timothy.jo,sql_query,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-02-22 10:54:06,USR00023,isha.jones,login,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-23 10:54:05,USR00281,nikhil.verma,sql_query,PROD_DB,True,AFTER_HOURS_HIGH_RISK,HIGH,SQL on PROD_DB during weekend
2026-02-23 10:54:05,USR00029,zainab.wagner,sql_query,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-23 10:54:05,USR00050,nisha.martinez,file_access,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-02-23 10:54:05,USR00067,donald.wang,admin_operation,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-23 10:54:05,USR00088,william.jang,admin_operation,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-23 10:54:05,USR00091,steven.thompson,sql_query,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-23 10:54:05,USR00193,christopher.kang,api_call,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-02-23 10:54:05,USR00270,robert.ramirez,sql_query,Customer_Vault,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on Customer_Vault
2026-02-23 10:54:05,USR00079,varun.weber,api_call,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-02-23 10:54:05,USR00203,zainab.moore,export_data,HRIS,True,BULK_DATA_EXPORT,MEDIUM,Export from HRIS (high sensitivity)
2026-02-23 10:54:05,USR00142,harsh.bernard,admin_operation,HRIS,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on HRIS
2026-02-23 10:54:05,USR00137,jason.dubois,file_access,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-02-23 10:54:06,USR00027,pooja.sullivan,admin_operation,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-23 10:54:06,USR00094,donald.schulz,sql_query,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-02-23 10:54:06,USR00040,nicholas.romano,file_access,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-02-23 10:54:06,USR00092,charles.sullivan,sql_query,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-24 10:54:05,USR00176,nisha.sharma,admin_operation,BI_Tool,True,AFTER_HOURS_ADMIN,HIGH,Admin operation on BI_Tool during night
2026-02-24 10:54:05,USR00250,akshay.rao,login,PROD_DB,True,AUTH_FAILURE,MEDIUM,Failed login on PROD_DB
2026-02-24 10:54:05,USR00146,pooja.clark,file_access,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-02-24 10:54:05,USR00221,rajesh.smith,admin_operation,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-02-24 10:54:05,USR00102,william.garcia,admin_operation,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-02-24 10:54:05,USR00140,riya.lim,export_data,PROD_DB,True,BULK_DATA_EXPORT,MEDIUM,Export from PROD_DB (high sensitivity)
2026-02-24 10:54:05,USR00167,michael.kelly,login,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-02-24 10:54:05,USR00180,nikhil.rodriguez,api_call,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-24 10:54:05,USR00025,diya.romano,export_data,Admin_Console,True,BULK_DATA_EXPORT,MEDIUM,Export from Admin_Console (medium) during unusual_hours
2026-02-24 10:54:05,USR00060,vikram.gonzalez,sql_query,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-02-24 10:54:06,USR00025,diya.romano,api_call,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-02-24 10:54:06,USR00003,sanjana.li,login,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-24 10:54:06,USR00081,isha.ghosh,admin_operation,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-02-25 10:54:05,USR00044,pooja.mishra,login,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-25 10:54:05,USR00189,meera.rizzo,sql_query,Admin_Console,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on Admin_Console
2026-02-25 10:54:05,USR00055,neha.johnson,sql_query,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-25 10:54:05,USR00165,paul.o'brien,export_data,PROD_DB,True,AFTER_HOURS_HIGH_RISK,HIGH,export_data on PROD_DB (high sensitivity) during night
2026-02-25 10:54:05,USR00237,ryan.davis,login,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-02-25 10:54:05,USR00229,deepika.park,login,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-02-25 10:54:05,USR00094,donald.schulz,export_data,PROD_DB,True,BULK_DATA_EXPORT,HIGH,Export from PROD_DB (high sensitivity)
2026-02-25 10:54:05,USR00171,xiulan.schulz,login,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-25 10:54:05,USR00139,akshay.choi,admin_operation,Customer_Vault,True,AFTER_HOURS_HIGH_RISK,HIGH,admin_operation on Customer_Vault (high sensitivity) during unusual_hours
2026-02-25 10:54:05,USR00298,joseph.miller,sql_query,Customer_Vault,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on Customer_Vault
2026-02-25 10:54:05,USR00077,neha.taylor,sql_query,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-02-25 10:54:05,USR00062,nisha.jones,sql_query,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-02-25 10:54:05,USR00090,neha.o'brien,file_access,GL_System,True,AFTER_HOURS_HIGH_RISK,MEDIUM,File access on GL_System (high) during unusual_hours
2026-02-25 10:54:05,USR00026,stephen.bhat,file_access,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-02-25 10:54:05,USR00157,shruti.rossi,api_call,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-02-25 10:54:06,USR00073,joshua.becker,export_data,Admin_Console,True,BULK_DATA_EXPORT,MEDIUM,Export from Admin_Console (medium) during night
2026-02-25 10:54:06,USR00099,maria.bianchi,login,Data_Lake,True,AUTH_FAILURE,MEDIUM,Failed login on Data_Lake
2026-02-25 10:54:06,USR00057,zainab.jo,export_data,PROD_DB,True,BULK_DATA_EXPORT,MEDIUM,Export from PROD_DB (high sensitivity)
2026-02-26 10:54:05,USR00066,ronald.martin,admin_operation,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-02-26 10:54:05,USR00160,kevin.rao,sql_query,SIEM,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on SIEM
2026-02-26 10:54:05,USR00241,amitabh.harris,file_access,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-02-26 10:54:05,USR00006,kevin.ramirez,login,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-02-26 10:54:05,USR00004,diya.anderson,api_call,PROD_DB,True,AFTER_HOURS_HIGH_RISK,MEDIUM,API call on PROD_DB during unusual_hours
2026-02-26 10:54:05,USR00080,david.rodriguez,sql_query,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-26 10:54:05,USR00005,george.lim,admin_operation,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-02-26 10:54:05,USR00017,diya.schulz,login,Customer_Vault,True,AUTH_FAILURE,MEDIUM,Failed login on Customer_Vault
2026-02-26 10:54:05,USR00075,timothy.huang,export_data,HRIS,True,BULK_DATA_EXPORT,MEDIUM,Export from HRIS (high sensitivity)
2026-02-26 10:54:05,USR00251,jonathan.robinson,admin_operation,HRIS,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on HRIS
2026-02-26 10:54:05,USR00203,zainab.moore,api_call,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-26 10:54:06,USR00023,isha.jones,export_data,GL_System,True,BULK_DATA_EXPORT,MEDIUM,Export from GL_System (high sensitivity)
2026-02-26 10:54:06,USR00088,william.jang,sql_query,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-02-26 10:54:06,USR00017,diya.schulz,api_call,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-02-26 10:54:06,USR00035,nikhil.rao,sql_query,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-02-26 10:54:06,USR00039,stephen.bhat,api_call,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-26 10:54:06,USR00034,harsh.jones,login,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-02-27 10:54:05,USR00095,priya.petit,export_data,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-27 10:54:05,USR00036,nicholas.harris,file_access,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-02-27 10:54:05,USR00024,nicholas.jackson,sql_query,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-02-27 10:54:05,USR00290,thomas.sharma,admin_operation,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-02-27 10:54:05,USR00037,ronald.wilson,file_access,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-02-27 10:54:05,USR00186,deepika.jang,api_call,PROD_DB,True,AFTER_HOURS_HIGH_RISK,MEDIUM,API call on PROD_DB during unusual_hours
2026-02-27 10:54:05,USR00276,william.perez,sql_query,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-02-27 10:54:05,USR00094,donald.schulz,export_data,Customer_Vault,True,BULK_DATA_EXPORT,MEDIUM,Export from Customer_Vault (high sensitivity)
2026-02-27 10:54:05,USR00043,matthew.bernard,file_access,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-02-27 10:54:05,USR00226,ronald.esposito,sql_query,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-02-27 10:54:06,USR00038,aisha.kim,export_data,HRIS,True,BULK_DATA_EXPORT,MEDIUM,Export from HRIS (high sensitivity)
2026-02-27 10:54:06,USR00004,diya.anderson,export_data,PROD_DB,True,AFTER_HOURS_HIGH_RISK,HIGH,export_data on PROD_DB (high sensitivity) during unusual_hours
2026-02-27 10:54:06,USR00077,neha.taylor,login,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-27 10:54:06,USR00039,stephen.bhat,sql_query,SIEM,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on SIEM
2026-02-27 10:54:06,USR00044,pooja.mishra,file_access,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-02-27 10:54:06,USR00077,neha.taylor,file_access,HRIS,True,AFTER_HOURS_HIGH_RISK,MEDIUM,File access on HRIS (high) during night
2026-02-27 10:54:06,USR00045,stephen.kumar,export_data,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-02-27 10:54:06,USR00097,leila.lopez,export_data,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-28 10:54:05,USR00093,nadia.muller,sql_query,PROD_DB,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on PROD_DB
2026-02-28 10:54:05,USR00210,charles.lopez,api_call,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-02-28 10:54:05,USR00126,mark.patel,sql_query,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-02-28 10:54:05,USR00005,george.lim,export_data,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-28 10:54:05,USR00105,gary.murphy,export_data,Customer_Vault,True,BULK_DATA_EXPORT,MEDIUM,Export from Customer_Vault (high sensitivity)
2026-02-28 10:54:05,USR00091,steven.thompson,sql_query,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-28 10:54:05,USR00053,timothy.jo,export_data,PROD_DB,True,BULK_DATA_EXPORT,MEDIUM,Export from PROD_DB (high sensitivity)
2026-02-28 10:54:05,USR00040,nicholas.romano,admin_operation,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-02-28 10:54:05,USR00019,joshua.white,export_data,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-02-28 10:54:05,USR00117,richard.kelly,export_data,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-02-28 10:54:05,USR00017,diya.schulz,file_access,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-02-28 10:54:05,USR00150,daniel.wagner,admin_operation,HRIS,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on HRIS
2026-02-28 10:54:05,USR00284,william.patel,admin_operation,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-02-28 10:54:06,USR00071,richard.johnson,admin_operation,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-02-28 10:54:06,USR00021,rohan.harris,api_call,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:05,USR00008,thomas.iyer,login,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:05,USR00088,william.jang,sql_query,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:05,USR00055,neha.johnson,export_data,Data_Lake,True,BULK_DATA_EXPORT,MEDIUM,Export from Data_Lake (medium) during weekend
2026-03-01 10:54:05,USR00061,sophia.hernandez,sql_query,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:05,USR00094,donald.schulz,export_data,Customer_Vault,True,BULK_DATA_EXPORT,MEDIUM,Export from Customer_Vault (high sensitivity)
2026-03-01 10:54:05,USR00077,neha.taylor,login,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:05,USR00174,pooja.romano,api_call,Customer_Vault,True,AFTER_HOURS_HIGH_RISK,MEDIUM,API call on Customer_Vault during unusual_hours
2026-03-01 10:54:05,USR00143,maria.gonzalez,login,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:05,USR00053,timothy.jo,export_data,HRIS,True,BULK_DATA_EXPORT,MEDIUM,Export from HRIS (high sensitivity)
2026-03-01 10:54:05,USR00122,nisha.li,file_access,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:05,USR00163,sofia.rao,file_access,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:05,USR00272,ryan.davis,sql_query,Customer_Vault,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on Customer_Vault
2026-03-01 10:54:05,USR00019,joshua.white,file_access,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:05,USR00046,deepika.li,export_data,Customer_Vault,True,AFTER_HOURS_HIGH_RISK,HIGH,export_data on Customer_Vault (high sensitivity) during night
2026-03-01 10:54:05,USR00057,zainab.jo,sql_query,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:05,USR00247,joshua.bernard,api_call,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:05,USR00190,donald.hoffmann,login,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:06,USR00080,david.rodriguez,sql_query,Customer_Vault,False,NONE,NONE,Normal access event — within expected parameters
2026-03-01 10:54:06,USR00023,isha.jones,export_data,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-03-02 10:54:05,USR00098,jason.white,login,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-03-02 10:54:05,USR00093,nadia.muller,login,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-03-02 10:54:05,USR00084,aditya.gupta,sql_query,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-03-02 10:54:05,USR00298,joseph.miller,login,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-03-02 10:54:05,USR00261,nikhil.thomas,sql_query,PROD_DB,True,AFTER_HOURS_HIGH_RISK,HIGH,SQL on PROD_DB during weekend
2026-03-02 10:54:05,USR00288,arjun.dubois,sql_query,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-03-02 10:54:05,USR00124,david.russo,admin_operation,PROD_DB,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on PROD_DB
2026-03-02 10:54:05,USR00092,charles.sullivan,export_data,SIEM,True,BULK_DATA_EXPORT,MEDIUM,Export from SIEM (medium) during unusual_hours
2026-03-02 10:54:05,USR00205,paul.choi,export_data,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-03-02 10:54:06,USR00062,nisha.jones,api_call,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-03-02 10:54:06,USR00078,christopher.menon,admin_operation,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:05,USR00049,thomas.kang,export_data,PROD_DB,True,BULK_DATA_EXPORT,HIGH,Export from PROD_DB (high sensitivity)
2026-03-03 10:54:05,USR00284,william.patel,admin_operation,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:05,USR00152,diya.ghosh,file_access,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:05,USR00026,stephen.bhat,api_call,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:05,USR00188,meera.schmidt,export_data,HRIS,True,BULK_DATA_EXPORT,MEDIUM,Export from HRIS (high sensitivity)
2026-03-03 10:54:05,USR00090,neha.o'brien,export_data,Data_Lake,True,BULK_DATA_EXPORT,MEDIUM,Export from Data_Lake (medium) during weekend
2026-03-03 10:54:05,USR00009,aditya.burke,admin_operation,PROD_DB,True,AFTER_HOURS_HIGH_RISK,HIGH,admin_operation on PROD_DB (high sensitivity) during unusual_hours
2026-03-03 10:54:05,USR00054,edward.smith,sql_query,Admin_Console,True,CROSS_DEPT_ACCESS,HIGH,Standard user sql_query on Admin_Console
2026-03-03 10:54:05,USR00089,isha.chen,admin_operation,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:05,USR00111,james.sharma,export_data,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:05,USR00045,stephen.kumar,sql_query,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:05,USR00204,christopher.rodriguez,sql_query,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:05,USR00083,ryan.thomas,file_access,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:05,USR00022,harsh.patel,export_data,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:05,USR00080,david.rodriguez,admin_operation,PROD_DB,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:05,USR00176,nisha.sharma,sql_query,HRIS,True,AFTER_HOURS_HIGH_RISK,HIGH,sql_query on HRIS (high sensitivity) during night
2026-03-03 10:54:06,USR00097,leila.lopez,login,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:06,USR00001,daniel.singh,sql_query,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:06,USR00032,pooja.martin,file_access,GL_System,False,NONE,NONE,Normal access event — within expected parameters
2026-03-03 10:54:06,USR00046,deepika.li,sql_query,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:05,USR00082,arjun.hwang,file_access,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:05,USR00105,gary.murphy,admin_operation,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:05,USR00261,nikhil.thomas,api_call,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:05,USR00056,william.kumar,sql_query,GL_System,True,AFTER_HOURS_HIGH_RISK,HIGH,sql_query on GL_System (high sensitivity) during unusual_hours
2026-03-04 10:54:05,USR00071,richard.johnson,admin_operation,PROD_DB,True,CROSS_DEPT_ACCESS,HIGH,Standard user admin_operation on PROD_DB
2026-03-04 10:54:05,USR00086,ryan.colombo,file_access,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:05,USR00079,varun.weber,file_access,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:05,USR00048,xiulan.colombo,sql_query,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:05,USR00090,neha.o'brien,export_data,Email_Archive,True,BULK_DATA_EXPORT,MEDIUM,Export from Email_Archive (medium) during weekend
2026-03-04 10:54:05,USR00204,christopher.rodriguez,export_data,File_Share,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:05,USR00028,paul.singh,file_access,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:05,USR00081,isha.ghosh,admin_operation,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:06,USR00084,aditya.gupta,file_access,Data_Lake,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:06,USR00011,maria.o'brien,file_access,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:06,USR00039,stephen.bhat,admin_operation,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:06,USR00087,aditya.taylor,login,Admin_Console,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:06,USR00063,daniel.colombo,sql_query,SIEM,False,NONE,NONE,Normal access event — within expected parameters
2026-03-04 10:54:06,USR00050,nisha.martinez,sql_query,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
2026-03-05 10:54:05,USR00018,meera.burke,api_call,HRIS,False,NONE,NONE,Normal access event — within expected parameters
2026-03-05 10:54:05,USR00028,paul.singh,admin_operation,Customer_Vault,True,AFTER_HOURS_HIGH_RISK,HIGH,admin_operation on Customer_Vault (high sensitivity) during unusual_hours
2026-03-05 10:54:05,USR00023,isha.jones,export_data,Email_Archive,False,NONE,NONE,Normal access event — within expected parameters
2026-03-05 10:54:05,USR00078,christopher.menon,login,BI_Tool,False,NONE,NONE,Normal access event — within expected parameters
